Colombia,375,Aerotaxi Del Valle,AOX,AEROVALLE
Colombia,385,Aerotransporte Petrolero,PET,AEROPETRO
Colombia,428,Aerotal Aerolineas Territoriales de Colombia Ltda,ART,AEROTAL
Colombia,474,AeroTACA,ATK,AEROTACA
Colombia,479,ASTRAL Colombia - Aerotransportes Especiales Ltda.,ATP,ASTRAL
Colombia,670,Aerovilla,VVG,AEROVILLA
Colombia,735,AVESCA,VSC,AVESCA
Colombia,1000,AeroSucre,KRE,AEROSUCRE
Colombia,1224,AeroRep,RPB,AEROREPUBLICA
Colombia,1294,Aerotranscolombina de Carga,TCO,TRANSCOLOMBIA
Colombia,1468,British Petroleum Exploration,BPX,
Colombia,1895,Coronado Aerolineas,CRA,CORAL
Colombia,2722,Helicol,HEL,HELICOL
Colombia,2869,InteliJet Airways,IJT,INTELIJET
Colombia,2885,Intercontinental de Aviaci,ICT,CONTAVIA
Colombia,3280,Lineas Aereas Eldorado,EDR,ELDORADRO
Colombia,3343,L,LAU,SURAMERICANO
Colombia,3947,Petroleum Helicopters de Colombia,PHC,HELICOPTERS
Colombia,4314,SAM Colombia,SAM,SAM
Colombia,4363,SADELCA - Sociedad Aerea Del Caqueta,SDK,SADELCA
Colombia,4367,Servicios Aereos Del Vaupes,SDV,SELVA
Colombia,4468,Searca,SRC,SEARCA
Colombia,4655,Servicios Aereos Expecializados En Transportes Petroleros,KSP,SAEP
Colombia,4691,SATENA,NSE,SATENA
Colombia,4885,Transporte del Caribe,TCB,TRANSCARIBE
Colombia,5020,TAMPA,TPA,TAMPA
Colombia,5409,West Caribbean Airways,WCW,
Colombia,11765,EasyFly,EFY,EASYFLY
Colombia,16151,CCML Airlines,CCC,
Colombia,16262,Fly Colombia ( Interliging Flights ),3FF,
Colombia,18673,Royal Southern Airlines.,RS1,RSA
Colombia,18946,VivaColombia,VVC,
Colombia,19813,All Colombia,7KK,
Colombia,20073,All America CO,7ZC,
Russia]],2200,Enkor JSC,ENK,ENKOR
AVIANCA,515,Avianca - Aerovias Nacionales de Colombia,AVA, S.A.
ANTARES,337,Antares Airtransport,ANM, Maintenance & Service GmbH
United Kingdom,4,2 Sqn No 1 Elementary Flying Training School,WYT,
United Kingdom,8,247 Jet Ltd,TWF,CLOUD RUNNER
United Kingdom,16,Army Air Corps,AAC,ARMYAIR
United Kingdom,52,Avcard Services,ACC,
United Kingdom,59,Air Charter Service,ACV,
United Kingdom,77,Aero Dynamics,ADL,COTSWOLD
United Kingdom,105,Air Atlantique,AAG,ATLANTIC
United Kingdom,112,Astraeus,AEU,FLYSTAR
United Kingdom,138,Air Partner,ACG,AIR PARTNER
United Kingdom,143,Air Data,AFS,
United Kingdom,158,Airfreight Express,AFX, 
United Kingdom,232,A J Services,AJA,AYJAY SERVICES
United Kingdom,269,Albion Aviation,ALD,ALBION
United Kingdom,302,Alan Mann Helicopters Ltd.,AMH,MANN
United Kingdom,311,Aeromedicare Ltd.,AMQ,LIFELINE
United Kingdom,325,Air Navigation And Trading Co. Ltd.,ANB,AIR NAV
United Kingdom,326,Anglo Cargo,ANC,ANGLO
United Kingdom,389,All Charter Limited,BLA,ALL CHARTER
United Kingdom,429,Aravco Ltd.,ARV,ARAVCO
United Kingdom,492,Air Southwest,WOW,SWALLOW
United Kingdom,508,Aurigny Air Services,AUR,AYLINE
United Kingdom,516,Aviation Beaufort,AVB,BEAUPAIR
United Kingdom,520,AV8 Helicopters,AVH,KENT HELI
United Kingdom,526,Avcorp Registrations,AVP,AVCORP
United Kingdom,565,Air Wales,AWW,RED DRAGON
United Kingdom,665,AD Aviation,VUE,FLIGHTVUE
United Kingdom,690,Air Foyle,UPA,FOYLE
United Kingdom,802,Archer Aviation,DHM,ARCHER
United Kingdom,818,Airways Flight Training,DRM,DARTMOOR
United Kingdom,855,Avitat,ESO,
United Kingdom,860,Air Atlanta Europe,EUK,SNOWBIRD
United Kingdom,893,Aereos Limited,FST,FAST TRACK
United Kingdom,906,Aviance,GHL,HANDLING
United Kingdom,955,Airtime Charters,IME,AIRTIME
United Kingdom,1062,Air Mercia,MCB,WESTMID
United Kingdom,1063,Air Medical,MCD,AIR MED
United Kingdom,1102,Air Montegomery,MTY,MONTY
United Kingdom,1118,Atlantic Airlines,NPT,NEPTUNE
United Kingdom,1130,Aeromega,OMG,OMEGA
United Kingdom,1148,Air South West,PIE,PIRATE
United Kingdom,1196,Airbourne School of Flying,RGT,AIRGOAT
United Kingdom,1244,Aerogroup 98 Limited,RWY,TYNWALD
United Kingdom,1260,Airshare Holdings,SHH,AIRSHARE
United Kingdom,1296,Atlas Helicopters,TDT,TRIDENT
United Kingdom,1341,Bearing Supplies Limited,PVO,PROVOST
United Kingdom,1344,BAC Leasing Limited,BAC, 
United Kingdom,1345,BAE Systems,BAE,FELIX
United Kingdom,1349,Britannia Airways,BAL,BRITANNIA
United Kingdom,1351,British Antarctic Survey,BAN,PENGUIN
United Kingdom,1355,British Airways,BAW,SPEEDBIRD
United Kingdom,1365,Blue Islands,BCI,BLUE ISLAND
United Kingdom,1366,British Caribbean Airways,BCL,
United Kingdom,1367,British Charter,BCR,BACKER
United Kingdom,1368,BCT Aviation,BCT,BOBCAT
United Kingdom,1398,Bristow Helicopters,BHL,BRISTOW
United Kingdom,1407,BA Connect,,
United Kingdom,1411,British International Helicopters,BIH,BRINTEL
United Kingdom,1415,Bizjet Ltd,BIZ,BIZZ
United Kingdom,1437,bmi,BMA,MIDLAND
United Kingdom,1438,British Medical Charter,BMD,BRITISH MEDICAL
United Kingdom,1439,Briggs Marine Environmental Services,BME,BRIGGS
United Kingdom,1441,bmibaby,BMI,BABY
United Kingdom,1445,British Midland Regional,BMR,
United Kingdom,1448,Bond Offshore Helicopters,BND,BOND
United Kingdom,1450,BN Group Limited,BNG,VECTIS
United Kingdom,1456,British North West Airlines,BNW,BRITISH NORTH
United Kingdom,1461,Bookajet Limited,BOO,BOOKAJET
United Kingdom,1467,Bonus Aviation,BPT,BONUS
United Kingdom,1477,British Regional Airlines,BRT,BRITISH
United Kingdom,1487,Blue Swann Aviation,BSJ,BLUE SWANN
United Kingdom,1504,Buzz Stansted,BUZ,BUZZ
United Kingdom,1512,BWA (2002) Ltd,BWL,BRITWORLD
United Kingdom,1524,Butane Buzzard Aviation Corporation,BZZ,BUZZARD
United Kingdom,1527,Bristol Flying Centre,CLF,CLIFTON
United Kingdom,1528,Barnes Olsen Aeroleasing,CLN,SEELINE
United Kingdom,1543,British Mediterranean Airways,LAJ,BEE MED
United Kingdom,1557,Bond Air Services,RHD,RED HEAD
United Kingdom,1559,BAC Express Airlines,RPX,RAPEX
United Kingdom,1560,Boscombe Down DERA (Formation),RRS,BLACKBOX
United Kingdom,1562,British Airways Shuttle,SHT,SHUTTLE
United Kingdom,1563,British Sky Broadcasting,SKH,SKYNEWS
United Kingdom,1565,Buzzaway Limited,UKA,UKAY
United Kingdom,1568,BAE Systems,WFD,AVRO
United Kingdom,1569,BAE Systems,WTN,TARNISH
United Kingdom,1572,British Airways,XMS,SANTA
United Kingdom,1582,CAM Air Management,CMR,CAMEO
United Kingdom,1598,CSE Aviation,CSE,OXFORD
United Kingdom,1600,Cabair College of Air Training,CBR,CABAIR
United Kingdom,1602,Caernarfon Airworld,CWD,AMBASSADOR
United Kingdom,1638,Capital Trading Aviation,EGL,PRESTIGE
United Kingdom,1642,Cardiff Wales Flying Club,CWN,CAMBRIAN
United Kingdom,1668,Carill Aviation,CVG,CARILL
United Kingdom,1684,Cecil Aviation,CIL,CECIL
United Kingdom,1685,Cega Aviation,CEG,CEGA
United Kingdom,1686,Celtic Airways,CEC,CELTAIR
United Kingdom,1687,Celtic West,CWE,CELTIC
United Kingdom,1793,Cityair (Chester) Limited,CAQ,AIR CHESTER
United Kingdom,1795,BA CityFlyer,CFE,FLYER
United Kingdom,1804,Claessens International Limited,FMC,CLAESSENS
United Kingdom,1806,Clasair,CSF,CALEDONIAN
United Kingdom,1810,Clowes Estates Limited,CLD,CLOWES
United Kingdom,1811,Club 328,SDJ,SPACEJET
United Kingdom,1830,Comed Group,CDE,COMEX
United Kingdom,1836,Commair Aviation,CMH,COMMODORE
United Kingdom,1861,Compass International Airways,CPS,COMPASS
United Kingdom,1888,Cooper Aerial Surveys,SVY,SURVEYOR
United Kingdom,1912,Coulson Flying Service,MGB,MOCKINGBIRD
United Kingdom,1919,Coyne Aviation,COY,COYNE AIR
United Kingdom,1920,Cranfield University,CFD,AERONAUT
United Kingdom,1923,Crest Aviation,CAN,CREST
United Kingdom,1927,Cross Aviation,CRX,CROSSAIR
United Kingdom,1951,DFS UK Limited,VLF,VOLANTE
United Kingdom,1955,DAT Enterprise Limited,ENT,DATENT
United Kingdom,1956,DERA Boscombe Down,BDN,GAUNTLET
United Kingdom,1961,DHL Air,DHK,WORLD EXPRESS
United Kingdom,1986,Dash Aviation,GOB,PILGRIM
United Kingdom,1994,David Crawshaw Consultants Limited,DCO,
United Kingdom,2010,Delta Engineering Aviation,KMB,KEMBLEJET
United Kingdom,2029,Diplomatic Freight Services,DIP,DIPFREIGHT
United Kingdom,2033,Direct Flight,DCT,
United Kingdom,2050,Donair Flying Club,DON,DONAIR
United Kingdom,2057,Dreamcatcher Airways,DCA,DREAM CATCHER
United Kingdom,2063,Duchess of Britany (Jersey) Limited,DBJ,DUCHESS
United Kingdom,2064,UK Royal/HRH Duke of York,LPD,LEOPARD
United Kingdom,2068,Duo Airways,DUO,FLY DUO
United Kingdom,2098,Eagle Aviation,GYP,GYPSY
United Kingdom,2112,East Midlands Helicopters,CTK,COSTOCK
United Kingdom,2116,Eastern Air Executive,EAX,EASTEX
United Kingdom,2117,Eastern Airways,EZE,EASTFLIGHT
United Kingdom,2120,Eastern Executive Air Charter,GNS,GENESIS
United Kingdom,2140,Edinburgh Air Charter,EDC,SALTIRE
United Kingdom,2180,Emerald Airways,JEM,GEMSTONE
United Kingdom,2188,Empire Test Pilots' School,ETP,TESTER
United Kingdom,2231,EuroJet Aviation,GOJ,GOJET
United Kingdom,2234,Euroceltic Airways,ECY,ECHELON
United Kingdom,2250,European Aeronautical Group UK,EAG,
United Kingdom,2253,European Aviation Air Charter,EAF,EUROCHARTER
United Kingdom,2254,European Business Jets,EBJ,
United Kingdom,2256,European Executive,ETV,EURO EXEC
United Kingdom,2259,Euroskylink,ESX,CATFISH
United Kingdom,2263,Examiner Training Agency,EMN,AGENCY
United Kingdom,2264,Excel Airways,XLA,EXPO
United Kingdom,2265,Excel Charter,XEL,HELI EXCEL
United Kingdom,2276,Executive Aircraft Services,XAH,
United Kingdom,2279,Executive Aviation Services,JTR,JESTER
United Kingdom,2282,Executive Jet Charter,EXJ,
United Kingdom,2297,easyJet,EZY,EASY
United Kingdom,2306,FR Aviation,FRA,RUSHTON
United Kingdom,2314,Fairoaks Flight Centre,FFC,FAIROAKS
United Kingdom,2322,Falcon Jet Centre,FJC,FALCONJET
United Kingdom,2334,Fast Helicopters,FHL,FINDON
United Kingdom,2357,First Choice Airways,FCA,JETSET
United Kingdom,2358,First City Air,MBL,FIRST CITY
United Kingdom,2370,Fleet Requirements Air Direction Unit,BWY,BROADWAY
United Kingdom,2386,Flight Precision Limited,CLB,CALIBRATOR
United Kingdom,2387,Flight Safety Limited,FSL,FLIGHTSAFETY
United Kingdom,2395,Flightline,FLT,FLIGHTLINE
United Kingdom,2396,Flightpass Limited,FPS,FLIGHTPASS
United Kingdom,2410,Fly CI Limited,FCT,DEALER
United Kingdom,2411,Fly Europa Limited,FEE,FLY EURO
United Kingdom,2421,Flybe,BEE,JERSEY
United Kingdom,2425,Flyglobespan,GSM,GLOBESPAN
United Kingdom,2434,Flyteam Aviation,FTM,FLYTEAM
United Kingdom,2438,Ford Motor Company,FOB,FORDAIR
United Kingdom,2440,Formula One Management,FOR,FORMULA
United Kingdom,2441,Forth and Clyde Helicopter Services,FHS,HELISCOT
United Kingdom,2445,Foster Yeoman,JFY,YEOMAN
United Kingdom,2464,Freshaer,FAE,WILDGOOSE
United Kingdom,2486,GB Airways,GBL,GEEBEE AIRWAYS
United Kingdom,2488,GEC Marconi Avionics,FFU,FERRANTI
United Kingdom,2493,GH Stansted Limited,GHI,
United Kingdom,2506,Galair International,SWF,GALAIR
United Kingdom,2512,Gama Aviation,GMA,GAMA
United Kingdom,2570,Global Supply Systems,GSS,JET LIFT
United Kingdom,2576,Go One Airways,,
United Kingdom,2583,GoldAir,GDA,AIR PARTNER
United Kingdom,2594,Goodridge (UK) Limited,RDR,RED STAR
United Kingdom,2599,Grampian Flight Centre,HLD,GRANITE
United Kingdom,2605,Grantex Aviation,LMK,LANDMARK
United Kingdom,2650,Gwyn Aviation,GWN,GWYN
United Kingdom,2651,HC Airlines,HLA,HEAVYLIFT
United Kingdom,2652,HPM Investments,HWD,FLITEWISE
United Kingdom,2658,Hagondale Limited,POW,AIRNET
United Kingdom,2675,Hamlin Jet,HJL,BIZJET
United Kingdom,2678,Hangar 8,HGR,HANG
United Kingdom,2685,Haughey Air,NBR,NORBROOK
United Kingdom,2686,Haverfordwest Air Charter Services,PYN,POYSTON
United Kingdom,2718,Heliaviation Limited,CDY,CADDY
United Kingdom,2721,Helicentre Coventry,COV,HELICENTRE
United Kingdom,2724,Helicopter & Aviation Services,JKY,JOCKEY
United Kingdom,2725,Helicopter Training & Hire,MVK,MAVRIK
United Kingdom,2755,Herritage Aviation Developments,HED,FLAPJACK
United Kingdom,2761,Highland Airways,HWY,HIWAY
United Kingdom,2809,II Lione Alato Arl,RDE,FLIGHT RED
United Kingdom,2817,IPM Europe,IPM,SHIPEX
United Kingdom,2862,Inflite The Jet Centre,INS,
United Kingdom,2868,Intavia Limited,FFL,
United Kingdom,2887,Interflight,IFT,INTERFLIGHT
United Kingdom,2888,Interflight (Learjet),IJT,
United Kingdom,2911,International Sabilisation Assistance Force,ISF,
United Kingdom,2940,Island Aviation and Travel,IOM,ISLE AVIA
United Kingdom,2945,Islandair Jersey,IAJ,JARLAND
United Kingdom,2951,Isles of Scilly Skybus,IOS,SCILLONIA
United Kingdom,2966,J C Bamford (Excavators),JCB,JAYSEEBEE
United Kingdom,2971,JDAviation,JDA,JAY DEE
United Kingdom,2975,JMC Airlines,JMC,JAYEMMSEE
United Kingdom,2997,Jeppesen UK,JPN,JETPLAN
United Kingdom,3026,Jet2.com,EXS,CHANNEX
United Kingdom,3047,Jetrider International,JRI,JETRIDER
United Kingdom,3054,Jetstream Executive Travel,JXT,VANNIN
United Kingdom,3062,Jigsaw Project,JSW,JIGSAW
United Kingdom,3080,Jubilee Airways,DKE,DUKE
United Kingdom,3118,Keenair Charter -,JFK,KEENAIR
United Kingdom,3140,King Aviation,KNG,KING
United Kingdom,3174,Krystel Air Charter,OPC,OPTIC
United Kingdom,3228,Langtry Flying Group,PAP,PROFLIGHT
United Kingdom,3289,Lion Air Services,WGT,WORLDGATE
United Kingdom,3302,Logan Air,LOG,LOGAN
United Kingdom,3304,Lomas Helicopters,LMS,LOMAS
United Kingdom,3305,London City Airport Jet Centre,LCY,LONDON CITY
United Kingdom,3306,London Executive Aviation,LNX,LONEX
United Kingdom,3307,London Flight Centre (Stansted),LOV,LOVEAIR
United Kingdom,3308,London Helicopter Centres,LHC,MUSTANG
United Kingdom,3336,Lydd Air,LYD,LYDDAIR
United Kingdom,3348,MAS Airways,TFG,TRAFALGAR
United Kingdom,3394,Manhattan Air,MHN,MANHATTAN
United Kingdom,3396,Mann Air,MNR,TEEMOL
United Kingdom,3399,Manx Airlines,MNX,MANX
United Kingdom,3401,March Helicopters,MAR,MARCH
United Kingdom,3405,Markoss Aviation,MKO,GOSHAWK
United Kingdom,3407,Marshall Aerospace,MCE,MARSHALL
United Kingdom,3410,Martin-Baker,MBE,MARTIN
United Kingdom,3413,Martyn Fiddler Associates,MFA,SEAHORSE
United Kingdom,3414,Marvin Limited,MVN,MARVIN
United Kingdom,3440,McAlpine Helicopters,MCH,MACLINE
United Kingdom,3447,Medical Aviation Services,MCL,MEDIC
United Kingdom,3461,Meridian Aviation,DSL,DIESEL
United Kingdom,3469,Meteorological Research Flight,MET,METMAN
United Kingdom,3471,Metro Business Aviation,MVI,
United Kingdom,3475,Metropix UK,PIX,METROPIX
United Kingdom,3486,Micromatter Technology Solutions,WIZ,WIZARD
United Kingdom,3491,Midland Airport Services,MID,
United Kingdom,3503,Millen Corporation,RJM,MILLEN
United Kingdom,3532,Monarch Airlines,MON,MONARCH
United Kingdom,3536,Monde Air Charters,MDB,MONDEAIR CARGO
United Kingdom,3568,MyTravel Airways,MYT,KESTREL
United Kingdom,3594,National Air Traffic Services,RFI,SHERLOCK
United Kingdom,3605,National Grid,GRD,GRID
United Kingdom,3615,Natural Environment Research Council,EVM,SCIENCE
United Kingdom,3640,Neric,NSL,NERICAIR
United Kingdom,3666,Nimbus Aviation,NBS,NIMBUS
United Kingdom,3669,Search and Rescue 202,SRG,
United Kingdom,3670,Search and Rescue 22,SRD,
United Kingdom,3671,No. 32 (The Royal) Squadron RAF,NOH,NORTHOLT
United Kingdom,3672,84 Squadron Royal Air Force @ RAF Akrotiri,AKG,GRIFTER
United Kingdom,3684,Norfolk County Flight College,NCF,COUNTY
United Kingdom,3698,North British Airlines,NBN,TEESAIR
United Kingdom,3713,Northamptonshire School of Flying,NSF,NORTON
United Kingdom,3722,Northern Executive Aviation,NEX,NEATAX
United Kingdom,3728,Northumbria Helicopters,NHL,NORTHUMBRIA
United Kingdom,3757,OAG,,
United Kingdom,3762,Ocean Sky (UK),OCS,OCEANSKY
United Kingdom,3791,OpenSkies,BOS,MISTRAL
United Kingdom,3827,Oxaero,OXE,OXOE
United Kingdom,3828,Oxford Air Services,WDK,WOODSTOCK
United Kingdom,3838,PLM Dollar Group,PDG,OSPREY
United Kingdom,3877,Palmer Aviation,JSP,PALMER
United Kingdom,3905,Paragon Global Flight Support,PGF,
United Kingdom,3916,Patriot Aviation Limited,BYT,BYTE
United Kingdom,3920,Peach Air,KGC,GOLDCREST
United Kingdom,3934,Pen-Avia,PDY,PENDLEY
United Kingdom,3985,Plymouth School of Flying,PSF,LIZARD
United Kingdom,3994,Polestar Aviation,PSR,POLESTAR
United Kingdom,3997,Police Aviation Services,PLC,SPECIAL
United Kingdom,4011,Polo Aviation,CUK,CHUKKA
United Kingdom,4018,Pool Aviation,PLX,POOLEX
United Kingdom,4034,Premiair Aviation Services,PGL,PREMIERE
United Kingdom,4035,Premiair Fliyng Club,PME,ADUR
United Kingdom,4046,Primavia Limited,CRY,CARRIERS
United Kingdom,4107,RAF Barkston Heath,BKH,
United Kingdom,4108,Church Fenton Flying Training Unit,CFN,CHURCH FENTON
United Kingdom,4109,Coltishall Flying Training Unit,COH,COLT
United Kingdom,4110,Coningsby Flying Training Unit,CBY,TYPHOON
United Kingdom,4111,Cottesmore Flying Training Unit,COT,COTTESMORE
United Kingdom,4112,Cranwell Flying Training Unit,CWL,CRANWELL
United Kingdom,4113,Kinloss Flying Training Unit,KIN,KINLOSS
United Kingdom,4114,Leeming Flying Training Unit,LEE,JAVELIN
United Kingdom,4115,RAF Leuchars,LCS,LEUCHARS
United Kingdom,4116,Linton-on-Ouse Flying Training Unit,LOP,LINTON ON OUSE
United Kingdom,4117,Lossiemouth Flying Training Unit,LOS,LOSSIE
United Kingdom,4118,Marham Flying Training Unit,MRH,MARHAM
United Kingdom,4119,Northwood Headquarters (RAF,NWO,
United Kingdom,4120,RAF Scampton,SMZ,SCAMPTON
United Kingdom,4122,RAF St Mawgan Search and Rescue,SMG,
United Kingdom,4123,RAF Topcliffe Flying Training Unit,TOF,TOPCLIFFE
United Kingdom,4124,RAF Valley Flying Training Unit,VYT,ANGLESEY
United Kingdom,4125,RAF Valley SAR Training Unit,VLL,
United Kingdom,4126,Waddington FTU,WAD,VULCAN
United Kingdom,4127,Wittering FTU,WIT,STRIKER
United Kingdom,4140,Rangemile Limited,RGM,RANGEMILE
United Kingdom,4144,Raven Air,RVR,RAVEN
United Kingdom,4149,Raytheon Corporate Jets,RCJ,NEWPIN
United Kingdom,4156,Red Aviation,PSH,PASSION
United Kingdom,4158,Red Devils Parachute Display Team,DEV,RED DEVILS
United Kingdom,4162,Redhill Aviation,RHC,REDAIR
United Kingdom,4163,Reed Aviation,RAV,REED AVIATION
United Kingdom,4183,Relief Transport Services,RTS,RELIEF
United Kingdom,4220,Rollright Aviation,RRZ,ROLLRIGHT
United Kingdom,4221,Rolls-Royce Limited,RRL,MERLIN
United Kingdom,4222,Rolls-Royce plc,BTU,ROLLS
United Kingdom,4236,Rotormotion,RKT,ROCKET
United Kingdom,4241,Royal Air Force,RFR,RAFAIR
United Kingdom,4243,Royal Air Force,ACW,AIR CADET
United Kingdom,4244,Royal Air Force,RRR,ASCOT
United Kingdom,4245,Royal Air Force,RRF,KITTY
United Kingdom,4246,Royal Air Force,SHF,VORTEX
United Kingdom,4263,Royal Navy,NVY,NAVY
United Kingdom,4289,Rutland Aviation,RND,RUTLAND
United Kingdom,4313,Red Arrows Display Squadron,SAK,RED ARROWS
United Kingdom,4323,ScotAirways,SAY,SUCKLING
United Kingdom,4364,Skydrift,SDL,SKYDRIFT
United Kingdom,4395,Solent Flight,SFU,SAINTS
United Kingdom,4401,Servisair,SGH,SERVISAIR
United Kingdom,4415,Shell Aircraft,SHE,SHELL
United Kingdom,4416,Shoprite Group,SHG,SHOP AIR
United Kingdom,4420,Samson Aviation,SHL,SAMSON
United Kingdom,4490,Special Scope Limited,SSO,DOPE
United Kingdom,4491,Starspeed,SSP,STARSPEED
United Kingdom,4497,Streamline Aviation,SSW,STREAMLINE
United Kingdom,4499,Specsavers Aviation,SSZ,SPECSAVERS
United Kingdom,4500,Star Aviation,STA,STAR
United Kingdom,4502,Stadium City Limited,STC,STADIUM
United Kingdom,4504,Semitool Europe,STE,SEMITRANS
United Kingdom,4510,Stapleford Flight Centre,STL,STAPLEFORD
United Kingdom,4537,Sterling Helicopters,SVH,SILVER
United Kingdom,4581,Synergy Aviation,SYG,SYNERGY
United Kingdom,4587,Shawbury Flying Training Unit,SYS,SHAWBURY
United Kingdom,4625,Silverjet,FJE,ENVOY
United Kingdom,4627,South Coast Aviation,GAD,SOUTHCOAST
United Kingdom,4651,Sark International Airways,JIM,SARK
United Kingdom,4664,Spectrum Aviation Incorporated,LSP,AIR TONY
United Kingdom,4697,Soloflight,OLO,SOLO
United Kingdom,4727,Skyking,SKI,SKYKING
United Kingdom,4732,Scottish Airways Flyers,SKO,SKYWORK
United Kingdom,4753,Sloane Aviation,SLN,SLOANE
United Kingdom,4875,Turbine Air Cargo UK,TBC,
United Kingdom,4893,Transcorp Airways,TCP,TRANSCORP
United Kingdom,4897,Thomas Cook Airlines,TCX,KESTREL
United Kingdom,4928,Tayside Aviation,TFY,TAYSIDE
United Kingdom,4929,TG Aviation,TGC,THANET
United Kingdom,4934,Titan Airways,AWC,ZAP
United Kingdom,5013,Thomsonfly,TOM,TOMSON
United Kingdom,5045,Trans Euro Air,TRJ,HIGH TIDE
United Kingdom,5072,Tropair Airservices,TSV,TROPIC
United Kingdom,5100,Twinjet Aircraft Sales,TWJ,
United Kingdom,5116,Tayflite,TYF,TAYFLITE
United Kingdom,5124,Tiphook PLC,BOX,BOX
United Kingdom,5131,Telnic Limited,DOT,DOT TEL
United Kingdom,5137,TAG Farnborough Airport,FBO,
United Kingdom,5140,The 955 Preservation Group,GFN,GRIFFON
United Kingdom,5164,Tigerfly,MOH,MOTH
United Kingdom,5171,TNT International Aviation,NTR,NITRO
United Kingdom,5194,Tag Aviation UK,VIP,SOVEREIGN
United Kingdom,5204,United Kingdom Civil Aviation Authority,EXM,EXAM
United Kingdom,5214,United Kingdom Civil Aviation Authority,CFU,MINAIR
United Kingdom,5215,United Kingdom Royal VIP Flights,KRF,KITTYHAWK
United Kingdom,5216,United Kingdom Royal VIP Flight,KRH,SPARROWHAWK
United Kingdom,5217,United Kingdom Civil Aviation Authority,SDS,STANDARDS
United Kingdom,5218,United Kingdom Royal VIP Flights,TQF,RAINBOW
United Kingdom,5221,University Air Squadron,UAD,
United Kingdom,5222,University Air Squadron,UAJ,
United Kingdom,5223,University Air Squadron,UAA,
United Kingdom,5224,University Air Squadron,UAH,
United Kingdom,5226,UK HEMS,HLE,HELIMED
United Kingdom,5249,UK International Airlines,UKI,KHALIQ
United Kingdom,5253,United Kingdom Home Office,UKP,POLICE
United Kingdom,5306,Veritair Ltd,BTP,NET RAIL
United Kingdom,5314,Victoria Aviation,ENV,ENDEAVOUR
United Kingdom,5347,Virgin Atlantic Airways,VIR,VIRGIN
United Kingdom,5365,Vertair,VRA,VERITAIR
United Kingdom,5369,Vickers Limited,VSB,VICKERS
United Kingdom,5395,Warwickshire Aerocentre Ltd.,ATX,AIRTAX
United Kingdom,5414,West Freugh DTEO,TEE,TEEBIRD
United Kingdom,5430,Westflight Aviation,WSL,WEST LINE
United Kingdom,5432,Westland Helicopters,WHE,WESTLAND
United Kingdom,5444,Williams Grand Prix Engineering,WGP,GRAND PRIX
United Kingdom,5464,Woodgate Executive Air Charter,CWY,CAUSEWAY
United Kingdom,5475,Wycombe Air Centre,WYC,WYCOMBE
United Kingdom,5482,Xclusive Jet Charter Limited,XJC,EXCLUSIVE JET
United Kingdom,5486,Xjet Limited,XJT,XRAY
United Kingdom,6860,Dan-Air London,DAN,
United Kingdom,8523,Inter European Airways,IEA,
United Kingdom,10318,Air UK,\N,
United Kingdom,10334,Suckling Airways,\N,
United Kingdom,10642,Jc royal.britannica,JRB,
United Kingdom,10646,Birmingham European,\N,
United Kingdom,13388,Court Line,???,
United Kingdom,13936,Royal European Airlines,\N,
United Kingdom,16260,AUOS,AUK,AUOS
United Kingdom,16261,CB Airways UK ( Interliging Flights ),CIF,
United Kingdom,16881,Air Cudlua,CUD,Cudlua
United Kingdom,17666,Go Fly (United Kingdom),GOE,Go Flight
United Kingdom,18681,Fly Zoom,UKZ,
United Kingdom,19525,BBN-Airways,EGH,BBN
United Kingdom,19677,Rainbow Air Euro,RUE,Rainbow Air
United Kingdom,19808,All Europe,N99,
United Kingdom,19811,British Air Ferries,??!,
United Kingdom,20155,Hebradran Air Services,HBR,Hebradran
United Kingdom,20186,BA101,710,
United Kingdom,20415,Cello Aviation,CLJ,CELLOJET
United Kingdom,20589,ROYAL BRITAIN,ROB,
United Kingdom,20875,Jota Aviation,ENZ,ENZO
United Kingdom,20986,University of Birmingham Air Squadron (RAF),UAY,UAY
Ghana,48,Antrak Air,ABV,ANTRAK
Ghana,902,Aerogem Cargo,GCK,AEROGEM
Ghana,907,Air Ghana,GHN,AIR GHANA
Ghana,953,Aero Survey,IKM,GHANA SURVEY
Ghana,1329,Afra Airlines,UAG,AFRALINE
Ghana,1599,CTK Network Aviation,CTQ,CITYLINK
Ghana,2555,Ghana Airways,GHA,GHANA
Ghana,2556,Ghana International Airlines,GHB,GHANA AIRLINES
Ghana,3023,Jet Trans Aviation,JTC,JETRANS
Ghana,3068,Johnsons Air,JON,JOHNSONSAIR
Ghana,3356,MK Airline,MKA,KRUGER-AIR
Ghana,4132,Race Cargo Airlines,ACE,Fastcargo
Ghana,4154,Real Aviation,RLV,REAL
Ghana,4257,Royal Ghanaian Airlines,RGA,ROYAL GHANA
Ghana,4330,Sobel Airlines of Ghana,SBL,SOBGHANA
Ghana,4515,Southern Aviation,STV,SOUTHERN AVIATION
Ghana,5403,West Africa Airlines,WCB,KILO YANKEE
Ghana,5412,West Coast Airlines,WCG,WHISKY INDIA
Ghana,17099,Starbow Airlines,\N,
Ghana,20047,Eagle Atlantic Airlines,\N,
AIR PRINT,383,Air Print,APJ, S.A.
Switzerland,174,Air Glaciers,AGV,AIR GLACIERS
Switzerland,288,Alpliner AG,ALP,ALPINER
